game_id,move_num,ai_name,ai_type,ai_depth,ai_heuristic,piece,col_chosen,score,nodes_evaluated,time_ms
6,30,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,5,10000000,168,56.47
6,31,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,2,-10000000,62,37.83
6,32,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,2,10000000,21,7.5
7,0,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,3,30,657,198.55
7,1,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,3,9,1367,531.16
7,2,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,3,36,1711,497.14
7,3,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,2,16,1480,429.48
7,4,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,3,66,981,333.91
7,5,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,2,18,784,246.37
7,6,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,3,90,751,303.55
7,7,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,3,22,241,85.16
7,8,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,2,96,384,166.37
7,9,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,0,19,1516,505.49
7,10,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,2,122,580,230.08
7,11,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,5,16,1251,382.68
7,12,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,2,152,354,166.45
7,13,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,2,11,267,77.0
7,14,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,5,156,975,341.69
7,15,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,0,9,957,313.96
7,16,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,5,172,762,232.81
7,17,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,5,10,759,235.75
7,18,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,5,176,671,147.12
7,19,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,5,8,634,159.74
7,20,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,4,184,289,111.45
7,21,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,0,5,173,72.53
7,22,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,0,186,140,48.58
7,23,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,6,0,191,44.44
7,24,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,6,190,174,49.03
7,25,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,0,-13,176,31.43
7,26,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,0,204,128,25.74
7,27,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,1,-39,51,13.9
7,28,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,1,10000000,36,9.28
7,29,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,4,-10000000,33,12.53
7,30,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,4,10000000,6,2.02
8,0,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,3,17,657,173.17
8,1,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,3,24,655,240.79
8,2,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,3,21,1626,542.9
8,3,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,3,36,1046,326.48
8,4,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,2,28,2916,1344.33
8,5,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,4,36,2569,1765.02
8,6,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,4,32,3374,2684.1
8,7,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,4,60,2051,1643.27
8,8,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,2,34,3106,2133.29
8,9,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,4,78,2114,1710.84
8,10,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,4,32,2529,1626.59
8,11,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,0,92,1680,1107.77
8,12,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,3,29,1095,779.09
8,13,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,3,84,933,625.42
8,14,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,5,39,926,910.32
8,15,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,5,108,948,652.46
8,16,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,6,33,1622,1420.44
8,17,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,4,104,453,394.49
8,18,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,0,36,701,556.99
8,19,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,0,104,422,277.2
8,20,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,0,38,734,438.84
8,21,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,0,94,358,183.28
8,22,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,0,41,658,419.52
8,23,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,6,88,239,129.09
8,24,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,1,41,375,255.8
8,25,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,6,100,226,124.43
8,26,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,6,42,297,182.41
8,27,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,5,78,151,95.86
8,28,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,5,41,281,180.06
8,29,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,5,64,120,68.77
8,30,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,5,10000000,168,87.9
8,31,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,2,-10000000,62,27.94
8,32,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,2,10000000,21,11.37
9,0,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,3,30,657,397.1
9,1,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,3,9,1367,775.48
9,2,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,3,36,1711,1108.08
9,3,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,2,16,1480,918.43
9,4,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,3,66,981,612.58
9,5,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,2,18,784,469.42
9,6,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,3,90,751,517.25
9,7,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,3,22,241,127.26
9,8,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,2,96,384,223.02
9,9,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,0,19,1516,1242.38
9,10,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,2,122,580,372.77
9,11,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,5,16,1251,977.02
9,12,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,2,152,354,112.62
9,13,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,2,11,267,84.49
9,14,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,5,156,975,373.25
9,15,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,0,9,957,347.45
9,16,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,5,172,762,236.17
9,17,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,5,10,759,238.08
9,18,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,5,176,671,252.53
9,19,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,5,8,634,230.32
9,20,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,4,184,289,67.05
9,21,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,0,5,173,37.37
9,22,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,0,186,140,25.25
9,23,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,6,0,191,51.57
9,24,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,6,190,174,54.14
9,25,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,0,-13,176,63.16
9,26,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,0,204,128,51.6
9,27,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,1,-39,51,11.75
9,28,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,1,10000000,36,9.01
9,29,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,4,-10000000,33,10.8
9,30,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,4,10000000,6,1.92
10,0,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,3,17,657,279.15
10,1,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,3,7,1577,536.54
10,2,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,3,21,1626,502.52
10,3,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,3,11,2172,747.39
10,4,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,2,28,2916,860.28
10,5,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,4,13,3238,1205.18
10,6,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,4,32,3374,1163.19
10,7,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,0,16,3920,1355.49
10,8,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,4,37,1515,446.15
10,9,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,3,16,1860,455.91
10,10,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,4,64,1302,322.32
10,11,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,4,-30,1199,300.44
10,12,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,2,69,923,323.08
10,13,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,1,-28,796,250.07
10,14,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,5,69,1049,451.4
10,15,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,4,-17,777,334.06
10,16,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,0,71,880,288.58
10,17,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,3,-24,441,113.77
10,18,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,0,71,606,232.05
10,19,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,0,-21,227,69.97
10,20,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,6,73,619,172.4
10,21,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,0,-20,189,40.1
10,22,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,0,76,502,145.49
10,23,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,6,-41,139,68.65
10,24,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,6,63,302,72.27
10,25,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,6,-46,128,46.3
10,26,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,5,47,282,59.14
10,27,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,5,-6,114,36.55
10,28,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,6,29,260,81.7
10,29,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,6,-4,104,31.25
10,30,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,5,39,115,26.55
10,31,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,5,15,60,15.47
10,32,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,5,10000000,61,13.82
10,33,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,2,-10000000,18,3.63
10,34,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,2,10000000,9,1.42
11,0,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,3,17,657,232.46
11,1,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,3,9,1367,467.83
11,2,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,3,21,1626,576.25
11,3,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,2,16,1480,464.2
11,4,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,3,26,1869,548.22
11,5,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,2,18,784,229.54
11,6,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,3,49,743,234.08
11,7,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,3,22,241,67.43
11,8,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,2,48,372,153.59
11,9,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,0,19,1516,463.96
11,10,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,0,49,1069,313.34
11,11,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,5,14,1248,438.44
11,12,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,2,62,527,544.31
11,13,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,5,6,1040,716.76
11,14,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,0,63,606,398.78
11,15,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,0,6,1265,856.42
11,16,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,2,56,592,489.33
11,17,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,2,10,291,198.81
11,18,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,1,56,682,424.48
11,19,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,6,7,671,407.04
11,20,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,6,58,602,361.87
11,21,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,6,2,599,358.72
11,22,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,6,63,580,325.89
11,23,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,6,-3,540,334.12
11,24,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,6,66,447,260.79
11,25,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,0,-13,254,155.63
11,26,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,0,68,196,100.76
11,27,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,5,-33,96,52.01
11,28,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,5,90,94,50.72
11,29,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,4,-59,86,45.91
11,30,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,4,10000000,50,21.45
11,31,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,4,-10000000,60,28.99
11,32,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,4,10000000,23,9.41
12,0,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,3,17,657,397.14
12,1,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,3,7,1577,937.34
12,2,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,3,21,1626,972.55
12,3,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,3,11,2172,1352.18
12,4,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,2,28,2916,1754.93
12,5,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,4,13,3238,2039.09
12,6,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,4,32,3374,1987.05
12,7,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,0,16,3920,2460.37
12,8,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,4,37,1515,910.21
12,9,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,3,16,1860,1203.76
12,10,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,4,64,1302,918.61
12,11,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,4,-30,1199,808.8
12,12,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,2,69,923,291.21
12,13,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,1,-28,796,266.6
12,14,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,5,69,1049,355.53
12,15,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,4,-17,777,220.37
12,16,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,0,71,880,318.06
12,17,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,3,-24,441,193.59
12,18,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,0,71,606,209.83
12,19,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,0,-21,227,81.63
12,20,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,6,73,619,219.44
12,21,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,0,-20,189,47.08
12,22,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,0,76,502,122.34
12,23,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,6,-41,139,34.43
12,24,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,6,63,302,65.1
12,25,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,6,-46,128,48.34
12,26,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,5,47,282,100.86
12,27,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,5,-6,114,49.69
12,28,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,6,29,260,99.67
12,29,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,6,-4,104,39.07
12,30,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,5,39,115,39.26
12,31,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,5,15,60,30.65
12,32,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,5,10000000,61,26.14
12,33,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,2,2,-10000000,18,5.69
12,34,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,2,10000000,9,3.01
13,0,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,3,17,657,281.29
13,1,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,3,9,1367,455.74
13,2,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,3,21,1626,574.66
13,3,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,2,16,1480,450.62
13,4,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,3,26,1869,555.21
13,5,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,2,18,784,191.74
13,6,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,3,49,743,225.51
13,7,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,3,22,241,60.19
13,8,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,2,48,372,135.19
13,9,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,0,19,1516,604.22
13,10,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,0,49,1069,346.2
13,11,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,5,14,1248,332.08
13,12,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,2,62,527,155.5
13,13,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,5,6,1040,308.92
13,14,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,0,63,606,168.25
13,15,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,0,6,1265,297.66
13,16,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,2,56,592,254.07
13,17,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,2,10,291,118.14
13,18,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,1,56,682,235.13
13,19,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,6,7,671,209.1
13,20,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,6,58,602,169.49
13,21,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,6,2,599,154.24
13,22,"Minimax(depth=5, heuristic=defensive_heuristic)",MinimaxAI,5,defensive_heuristic,1,6,63,580,215.53
