game_id,move_num,ai_name,col_chosen,score,nodes_evaluated,time_ms
1,10,"Minimax(depth=5, heuristic=aggressive_heuristic)",2,122,580,136.49
1,11,"Minimax(depth=5, heuristic=balanced_heuristic)",5,16,1251,388.6
1,12,"Minimax(depth=5, heuristic=aggressive_heuristic)",2,152,354,109.91
1,13,"Minimax(depth=5, heuristic=balanced_heuristic)",2,11,267,75.78
1,14,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,156,975,303.16
1,15,"Minimax(depth=5, heuristic=balanced_heuristic)",0,9,957,303.11
1,16,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,172,762,255.42
1,17,"Minimax(depth=5, heuristic=balanced_heuristic)",5,10,759,210.72
1,18,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,176,671,225.85
1,19,"Minimax(depth=5, heuristic=balanced_heuristic)",5,8,634,161.61
1,20,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,184,289,115.94
1,21,"Minimax(depth=5, heuristic=balanced_heuristic)",0,5,173,42.73
1,22,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,186,140,29.56
1,23,"Minimax(depth=5, heuristic=balanced_heuristic)",6,0,191,59.46
1,24,"Minimax(depth=5, heuristic=aggressive_heuristic)",6,190,174,55.69
1,25,"Minimax(depth=5, heuristic=balanced_heuristic)",0,-13,176,56.93
1,26,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,204,128,31.15
1,27,"Minimax(depth=5, heuristic=balanced_heuristic)",1,-39,51,9.35
1,28,"Minimax(depth=5, heuristic=aggressive_heuristic)",1,10000000,36,8.17
1,29,"Minimax(depth=5, heuristic=balanced_heuristic)",4,-10000000,33,5.59
1,30,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,10000000,6,1.33
2,0,"Minimax(depth=5, heuristic=balanced_heuristic)",3,17,657,199.64
2,1,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,24,655,183.22
2,2,"Minimax(depth=5, heuristic=balanced_heuristic)",3,21,1626,434.42
2,3,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,36,1046,393.34
2,4,"Minimax(depth=5, heuristic=balanced_heuristic)",2,28,2916,925.44
2,5,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,36,2569,718.1
2,6,"Minimax(depth=5, heuristic=balanced_heuristic)",4,32,3374,939.12
2,7,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,60,2051,610.63
2,8,"Minimax(depth=5, heuristic=balanced_heuristic)",2,34,3106,931.96
2,9,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,78,2114,636.66
2,10,"Minimax(depth=5, heuristic=balanced_heuristic)",4,32,2529,756.57
2,11,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,92,1680,408.91
2,12,"Minimax(depth=5, heuristic=balanced_heuristic)",3,29,1095,309.64
2,13,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,84,933,266.5
2,14,"Minimax(depth=5, heuristic=balanced_heuristic)",5,39,926,212.08
2,15,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,108,948,280.31
2,16,"Minimax(depth=5, heuristic=balanced_heuristic)",6,33,1622,457.45
2,17,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,104,453,120.38
2,18,"Minimax(depth=5, heuristic=balanced_heuristic)",0,36,701,170.03
2,19,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,104,422,89.17
2,20,"Minimax(depth=5, heuristic=balanced_heuristic)",0,38,734,173.74
2,21,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,94,358,75.69
2,22,"Minimax(depth=5, heuristic=balanced_heuristic)",0,41,658,183.49
2,23,"Minimax(depth=5, heuristic=aggressive_heuristic)",6,88,239,92.39
2,24,"Minimax(depth=5, heuristic=balanced_heuristic)",1,41,375,100.19
2,25,"Minimax(depth=5, heuristic=aggressive_heuristic)",6,100,226,50.88
2,26,"Minimax(depth=5, heuristic=balanced_heuristic)",6,42,297,78.45
2,27,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,78,151,44.06
2,28,"Minimax(depth=5, heuristic=balanced_heuristic)",5,41,281,98.5
2,29,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,64,120,38.65
2,30,"Minimax(depth=5, heuristic=balanced_heuristic)",5,10000000,168,34.84
2,31,"Minimax(depth=5, heuristic=aggressive_heuristic)",2,-10000000,62,11.49
2,32,"Minimax(depth=5, heuristic=balanced_heuristic)",2,10000000,21,3.64
3,0,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,30,657,167.04
3,1,"Minimax(depth=5, heuristic=balanced_heuristic)",3,9,1367,454.7
3,2,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,36,1711,570.88
3,3,"Minimax(depth=5, heuristic=balanced_heuristic)",2,16,1480,503.99
3,4,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,66,981,251.12
3,5,"Minimax(depth=5, heuristic=balanced_heuristic)",2,18,784,179.32
3,6,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,90,751,178.1
3,7,"Minimax(depth=5, heuristic=balanced_heuristic)",3,22,241,54.95
3,8,"Minimax(depth=5, heuristic=aggressive_heuristic)",2,96,384,90.3
3,9,"Minimax(depth=5, heuristic=balanced_heuristic)",0,19,1516,526.27
3,10,"Minimax(depth=5, heuristic=aggressive_heuristic)",2,122,580,196.69
3,11,"Minimax(depth=5, heuristic=balanced_heuristic)",5,16,1251,425.82
3,12,"Minimax(depth=5, heuristic=aggressive_heuristic)",2,152,354,163.84
3,13,"Minimax(depth=5, heuristic=balanced_heuristic)",2,11,267,64.82
3,14,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,156,975,308.62
3,15,"Minimax(depth=5, heuristic=balanced_heuristic)",0,9,957,345.77
3,16,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,172,762,288.92
3,17,"Minimax(depth=5, heuristic=balanced_heuristic)",5,10,759,294.14
3,18,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,176,671,159.96
3,19,"Minimax(depth=5, heuristic=balanced_heuristic)",5,8,634,138.98
3,20,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,184,289,69.68
3,21,"Minimax(depth=5, heuristic=balanced_heuristic)",0,5,173,34.29
3,22,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,186,140,28.81
3,23,"Minimax(depth=5, heuristic=balanced_heuristic)",6,0,191,59.06
3,24,"Minimax(depth=5, heuristic=aggressive_heuristic)",6,190,174,55.72
3,25,"Minimax(depth=5, heuristic=balanced_heuristic)",0,-13,176,60.58
3,26,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,204,128,37.96
3,27,"Minimax(depth=5, heuristic=balanced_heuristic)",1,-39,51,22.59
3,28,"Minimax(depth=5, heuristic=aggressive_heuristic)",1,10000000,36,15.3
3,29,"Minimax(depth=5, heuristic=balanced_heuristic)",4,-10000000,33,11.15
3,30,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,10000000,6,2.11
4,0,"Minimax(depth=5, heuristic=balanced_heuristic)",3,17,657,209.75
4,1,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,24,655,162.4
4,2,"Minimax(depth=5, heuristic=balanced_heuristic)",3,21,1626,385.13
4,3,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,36,1046,278.87
4,4,"Minimax(depth=5, heuristic=balanced_heuristic)",2,28,2916,744.93
4,5,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,36,2569,726.05
4,6,"Minimax(depth=5, heuristic=balanced_heuristic)",4,32,3374,1040.93
4,7,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,60,2051,539.06
4,8,"Minimax(depth=5, heuristic=balanced_heuristic)",2,34,3106,839.31
4,9,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,78,2114,677.12
4,10,"Minimax(depth=5, heuristic=balanced_heuristic)",4,32,2529,760.25
4,11,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,92,1680,521.63
4,12,"Minimax(depth=5, heuristic=balanced_heuristic)",3,29,1095,426.23
4,13,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,84,933,297.31
4,14,"Minimax(depth=5, heuristic=balanced_heuristic)",5,39,926,233.66
4,15,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,108,948,227.69
4,16,"Minimax(depth=5, heuristic=balanced_heuristic)",6,33,1622,439.14
4,17,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,104,453,136.63
4,18,"Minimax(depth=5, heuristic=balanced_heuristic)",0,36,701,152.86
4,19,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,104,422,90.72
4,20,"Minimax(depth=5, heuristic=balanced_heuristic)",0,38,734,210.62
4,21,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,94,358,71.53
4,22,"Minimax(depth=5, heuristic=balanced_heuristic)",0,41,658,226.41
4,23,"Minimax(depth=5, heuristic=aggressive_heuristic)",6,88,239,64.47
4,24,"Minimax(depth=5, heuristic=balanced_heuristic)",1,41,375,94.65
4,25,"Minimax(depth=5, heuristic=aggressive_heuristic)",6,100,226,45.29
4,26,"Minimax(depth=5, heuristic=balanced_heuristic)",6,42,297,62.89
4,27,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,78,151,30.4
4,28,"Minimax(depth=5, heuristic=balanced_heuristic)",5,41,281,53.33
4,29,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,64,120,23.15
4,30,"Minimax(depth=5, heuristic=balanced_heuristic)",5,10000000,168,49.13
4,31,"Minimax(depth=5, heuristic=aggressive_heuristic)",2,-10000000,62,18.91
4,32,"Minimax(depth=5, heuristic=balanced_heuristic)",2,10000000,21,4.22
5,0,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,30,657,212.7
5,1,"Minimax(depth=5, heuristic=balanced_heuristic)",3,9,1367,511.48
5,2,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,36,1711,470.38
5,3,"Minimax(depth=5, heuristic=balanced_heuristic)",2,16,1480,428.7
5,4,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,66,981,326.27
5,5,"Minimax(depth=5, heuristic=balanced_heuristic)",2,18,784,199.56
5,6,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,90,751,239.3
5,7,"Minimax(depth=5, heuristic=balanced_heuristic)",3,22,241,83.0
5,8,"Minimax(depth=5, heuristic=aggressive_heuristic)",2,96,384,98.0
5,9,"Minimax(depth=5, heuristic=balanced_heuristic)",0,19,1516,455.72
5,10,"Minimax(depth=5, heuristic=aggressive_heuristic)",2,122,580,173.09
5,11,"Minimax(depth=5, heuristic=balanced_heuristic)",5,16,1251,458.68
5,12,"Minimax(depth=5, heuristic=aggressive_heuristic)",2,152,354,138.64
5,13,"Minimax(depth=5, heuristic=balanced_heuristic)",2,11,267,116.77
5,14,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,156,975,354.0
5,15,"Minimax(depth=5, heuristic=balanced_heuristic)",0,9,957,347.49
5,16,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,172,762,219.22
5,17,"Minimax(depth=5, heuristic=balanced_heuristic)",5,10,759,267.7
5,18,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,176,671,155.99
5,19,"Minimax(depth=5, heuristic=balanced_heuristic)",5,8,634,143.65
5,20,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,184,289,63.61
5,21,"Minimax(depth=5, heuristic=balanced_heuristic)",0,5,173,35.35
5,22,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,186,140,27.71
5,23,"Minimax(depth=5, heuristic=balanced_heuristic)",6,0,191,66.7
5,24,"Minimax(depth=5, heuristic=aggressive_heuristic)",6,190,174,44.37
5,25,"Minimax(depth=5, heuristic=balanced_heuristic)",0,-13,176,43.74
5,26,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,204,128,24.72
5,27,"Minimax(depth=5, heuristic=balanced_heuristic)",1,-39,51,8.82
5,28,"Minimax(depth=5, heuristic=aggressive_heuristic)",1,10000000,36,6.29
5,29,"Minimax(depth=5, heuristic=balanced_heuristic)",4,-10000000,33,5.9
5,30,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,10000000,6,1.09
6,0,"Minimax(depth=5, heuristic=balanced_heuristic)",3,17,657,163.57
6,1,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,24,655,151.17
6,2,"Minimax(depth=5, heuristic=balanced_heuristic)",3,21,1626,451.71
6,3,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,36,1046,296.43
6,4,"Minimax(depth=5, heuristic=balanced_heuristic)",2,28,2916,713.62
6,5,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,36,2569,683.46
6,6,"Minimax(depth=5, heuristic=balanced_heuristic)",4,32,3374,909.52
6,7,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,60,2051,500.52
6,8,"Minimax(depth=5, heuristic=balanced_heuristic)",2,34,3106,1043.72
6,9,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,78,2114,588.51
6,10,"Minimax(depth=5, heuristic=balanced_heuristic)",4,32,2529,602.9
6,11,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,92,1680,430.0
6,12,"Minimax(depth=5, heuristic=balanced_heuristic)",3,29,1095,262.76
6,13,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,84,933,211.94
6,14,"Minimax(depth=5, heuristic=balanced_heuristic)",5,39,926,232.86
6,15,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,108,948,301.69
6,16,"Minimax(depth=5, heuristic=balanced_heuristic)",6,33,1622,488.16
6,17,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,104,453,120.92
6,18,"Minimax(depth=5, heuristic=balanced_heuristic)",0,36,701,162.57
6,19,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,104,422,83.3
6,20,"Minimax(depth=5, heuristic=balanced_heuristic)",0,38,734,199.69
6,21,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,94,358,107.97
6,22,"Minimax(depth=5, heuristic=balanced_heuristic)",0,41,658,244.53
6,23,"Minimax(depth=5, heuristic=aggressive_heuristic)",6,88,239,89.77
6,24,"Minimax(depth=5, heuristic=balanced_heuristic)",1,41,375,84.15
6,25,"Minimax(depth=5, heuristic=aggressive_heuristic)",6,100,226,60.71
6,26,"Minimax(depth=5, heuristic=balanced_heuristic)",6,42,297,62.45
6,27,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,78,151,32.93
6,28,"Minimax(depth=5, heuristic=balanced_heuristic)",5,41,281,64.83
6,29,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,64,120,22.68
6,30,"Minimax(depth=5, heuristic=balanced_heuristic)",5,10000000,168,34.5
6,31,"Minimax(depth=5, heuristic=aggressive_heuristic)",2,-10000000,62,12.23
6,32,"Minimax(depth=5, heuristic=balanced_heuristic)",2,10000000,21,6.22
7,0,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,30,657,156.41
7,1,"Minimax(depth=5, heuristic=balanced_heuristic)",3,9,1367,477.12
7,2,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,36,1711,516.68
7,3,"Minimax(depth=5, heuristic=balanced_heuristic)",2,16,1480,393.95
7,4,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,66,981,271.52
7,5,"Minimax(depth=5, heuristic=balanced_heuristic)",2,18,784,253.95
7,6,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,90,751,239.62
7,7,"Minimax(depth=5, heuristic=balanced_heuristic)",3,22,241,75.73
7,8,"Minimax(depth=5, heuristic=aggressive_heuristic)",2,96,384,84.13
7,9,"Minimax(depth=5, heuristic=balanced_heuristic)",0,19,1516,474.6
7,10,"Minimax(depth=5, heuristic=aggressive_heuristic)",2,122,580,146.75
7,11,"Minimax(depth=5, heuristic=balanced_heuristic)",5,16,1251,365.68
7,12,"Minimax(depth=5, heuristic=aggressive_heuristic)",2,152,354,113.38
7,13,"Minimax(depth=5, heuristic=balanced_heuristic)",2,11,267,57.16
7,14,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,156,975,231.06
7,15,"Minimax(depth=5, heuristic=balanced_heuristic)",0,9,957,283.8
7,16,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,172,762,208.58
7,17,"Minimax(depth=5, heuristic=balanced_heuristic)",5,10,759,188.05
7,18,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,176,671,222.3
7,19,"Minimax(depth=5, heuristic=balanced_heuristic)",5,8,634,145.75
7,20,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,184,289,76.38
7,21,"Minimax(depth=5, heuristic=balanced_heuristic)",0,5,173,71.31
7,22,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,186,140,38.63
7,23,"Minimax(depth=5, heuristic=balanced_heuristic)",6,0,191,35.02
7,24,"Minimax(depth=5, heuristic=aggressive_heuristic)",6,190,174,34.58
7,25,"Minimax(depth=5, heuristic=balanced_heuristic)",0,-13,176,31.98
7,26,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,204,128,21.87
7,27,"Minimax(depth=5, heuristic=balanced_heuristic)",1,-39,51,8.05
7,28,"Minimax(depth=5, heuristic=aggressive_heuristic)",1,10000000,36,6.43
7,29,"Minimax(depth=5, heuristic=balanced_heuristic)",4,-10000000,33,5.19
7,30,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,10000000,6,1.09
8,0,"Minimax(depth=5, heuristic=balanced_heuristic)",3,17,657,178.15
8,1,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,24,655,141.43
8,2,"Minimax(depth=5, heuristic=balanced_heuristic)",3,21,1626,469.9
8,3,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,36,1046,273.25
8,4,"Minimax(depth=5, heuristic=balanced_heuristic)",2,28,2916,797.63
8,5,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,36,2569,640.02
8,6,"Minimax(depth=5, heuristic=balanced_heuristic)",4,32,3374,1011.45
8,7,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,60,2051,498.11
8,8,"Minimax(depth=5, heuristic=balanced_heuristic)",2,34,3106,915.72
8,9,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,78,2114,645.68
8,10,"Minimax(depth=5, heuristic=balanced_heuristic)",4,32,2529,705.26
8,11,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,92,1680,431.05
8,12,"Minimax(depth=5, heuristic=balanced_heuristic)",3,29,1095,302.58
8,13,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,84,933,233.5
8,14,"Minimax(depth=5, heuristic=balanced_heuristic)",5,39,926,287.37
8,15,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,108,948,354.65
8,16,"Minimax(depth=5, heuristic=balanced_heuristic)",6,33,1622,493.96
8,17,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,104,453,122.33
8,18,"Minimax(depth=5, heuristic=balanced_heuristic)",0,36,701,170.69
8,19,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,104,422,121.27
8,20,"Minimax(depth=5, heuristic=balanced_heuristic)",0,38,734,229.86
8,21,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,94,358,70.02
8,22,"Minimax(depth=5, heuristic=balanced_heuristic)",0,41,658,153.34
8,23,"Minimax(depth=5, heuristic=aggressive_heuristic)",6,88,239,48.21
8,24,"Minimax(depth=5, heuristic=balanced_heuristic)",1,41,375,79.68
8,25,"Minimax(depth=5, heuristic=aggressive_heuristic)",6,100,226,57.78
8,26,"Minimax(depth=5, heuristic=balanced_heuristic)",6,42,297,102.4
8,27,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,78,151,41.13
8,28,"Minimax(depth=5, heuristic=balanced_heuristic)",5,41,281,52.91
8,29,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,64,120,22.31
8,30,"Minimax(depth=5, heuristic=balanced_heuristic)",5,10000000,168,33.52
8,31,"Minimax(depth=5, heuristic=aggressive_heuristic)",2,-10000000,62,11.95
8,32,"Minimax(depth=5, heuristic=balanced_heuristic)",2,10000000,21,5.04
9,0,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,30,657,215.58
9,1,"Minimax(depth=5, heuristic=balanced_heuristic)",3,9,1367,419.06
9,2,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,36,1711,398.57
9,3,"Minimax(depth=5, heuristic=balanced_heuristic)",2,16,1480,486.1
9,4,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,66,981,283.2
9,5,"Minimax(depth=5, heuristic=balanced_heuristic)",2,18,784,246.17
9,6,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,90,751,169.26
9,7,"Minimax(depth=5, heuristic=balanced_heuristic)",3,22,241,50.77
9,8,"Minimax(depth=5, heuristic=aggressive_heuristic)",2,96,384,142.89
9,9,"Minimax(depth=5, heuristic=balanced_heuristic)",0,19,1516,562.19
9,10,"Minimax(depth=5, heuristic=aggressive_heuristic)",2,122,580,193.56
9,11,"Minimax(depth=5, heuristic=balanced_heuristic)",5,16,1251,367.87
9,12,"Minimax(depth=5, heuristic=aggressive_heuristic)",2,152,354,110.77
9,13,"Minimax(depth=5, heuristic=balanced_heuristic)",2,11,267,95.15
9,14,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,156,975,252.1
9,15,"Minimax(depth=5, heuristic=balanced_heuristic)",0,9,957,281.66
9,16,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,172,762,175.66
9,17,"Minimax(depth=5, heuristic=balanced_heuristic)",5,10,759,240.77
9,18,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,176,671,186.41
9,19,"Minimax(depth=5, heuristic=balanced_heuristic)",5,8,634,151.63
9,20,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,184,289,56.64
9,21,"Minimax(depth=5, heuristic=balanced_heuristic)",0,5,173,33.62
9,22,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,186,140,25.43
9,23,"Minimax(depth=5, heuristic=balanced_heuristic)",6,0,191,35.54
9,24,"Minimax(depth=5, heuristic=aggressive_heuristic)",6,190,174,31.52
9,25,"Minimax(depth=5, heuristic=balanced_heuristic)",0,-13,176,36.81
9,26,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,204,128,24.48
9,27,"Minimax(depth=5, heuristic=balanced_heuristic)",1,-39,51,8.32
9,28,"Minimax(depth=5, heuristic=aggressive_heuristic)",1,10000000,36,6.77
9,29,"Minimax(depth=5, heuristic=balanced_heuristic)",4,-10000000,33,5.17
9,30,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,10000000,6,1.11
10,0,"Minimax(depth=5, heuristic=balanced_heuristic)",3,17,657,205.47
10,1,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,24,655,170.41
10,2,"Minimax(depth=5, heuristic=balanced_heuristic)",3,21,1626,398.44
10,3,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,36,1046,254.73
10,4,"Minimax(depth=5, heuristic=balanced_heuristic)",2,28,2916,913.01
10,5,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,36,2569,771.62
10,6,"Minimax(depth=5, heuristic=balanced_heuristic)",4,32,3374,942.46
10,7,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,60,2051,582.01
10,8,"Minimax(depth=5, heuristic=balanced_heuristic)",2,34,3106,761.99
10,9,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,78,2114,586.82
10,10,"Minimax(depth=5, heuristic=balanced_heuristic)",4,32,2529,800.73
10,11,"Minimax(depth=5, heuristic=aggressive_heuristic)",0,92,1680,632.29
10,12,"Minimax(depth=5, heuristic=balanced_heuristic)",3,29,1095,345.47
10,13,"Minimax(depth=5, heuristic=aggressive_heuristic)",3,84,933,363.96
10,14,"Minimax(depth=5, heuristic=balanced_heuristic)",5,39,926,277.05
10,15,"Minimax(depth=5, heuristic=aggressive_heuristic)",5,108,948,339.26
10,16,"Minimax(depth=5, heuristic=balanced_heuristic)",6,33,1622,565.56
10,17,"Minimax(depth=5, heuristic=aggressive_heuristic)",4,104,453,108.38
10,18,"Minimax(depth=5, heuristic=balanced_heuristic)",0,36,701,160.1
