game_id,move_num,ai_name,ai_type,ai_depth,ai_heuristic,piece,col_chosen,score,nodes_evaluated,time_ms
3,22,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,0,186,140,122.7
3,23,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,6,0,191,129.75
3,24,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,6,190,174,120.95
3,25,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,0,-13,176,107.28
3,26,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,0,204,128,55.37
3,27,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,1,-39,51,19.51
3,28,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,1,10000000,36,16.84
3,29,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,4,-10000000,33,16.04
3,30,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,4,10000000,6,6.11
4,0,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,3,17,657,604.86
4,1,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,3,24,655,438.11
4,2,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,3,21,1626,1064.37
4,3,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,3,36,1046,870.06
4,4,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,2,28,2916,2003.8
4,5,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,4,36,2569,1762.55
4,6,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,4,32,3374,2547.72
4,7,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,4,60,2051,1375.93
4,8,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,2,34,3106,2270.57
4,9,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,4,78,2114,1398.66
4,10,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,4,32,2529,1805.68
4,11,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,0,92,1680,1343.71
4,12,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,3,29,1095,793.94
4,13,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,3,84,933,714.62
4,14,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,5,39,926,631.52
4,15,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,5,108,948,686.11
4,16,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,6,33,1622,1402.0
4,17,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,4,104,453,275.9
4,18,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,0,36,701,488.53
4,19,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,0,104,422,300.95
4,20,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,0,38,734,468.65
4,21,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,0,94,358,241.22
4,22,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,0,41,658,446.73
4,23,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,6,88,239,170.7
4,24,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,1,41,375,300.37
4,25,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,6,100,226,132.6
4,26,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,6,42,297,187.8
4,27,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,5,78,151,91.73
4,28,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,5,41,281,164.32
4,29,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,5,64,120,79.32
4,30,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,5,10000000,168,117.13
4,31,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,2,-10000000,62,37.21
4,32,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,2,10000000,21,12.57
5,0,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,3,30,657,397.16
5,1,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,3,9,1367,895.84
5,2,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,3,36,1711,1153.3
5,3,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,2,16,1480,1040.79
5,4,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,3,66,981,621.37
5,5,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,2,18,784,473.66
5,6,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,3,90,751,504.25
5,7,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,3,22,241,160.99
5,8,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,2,96,384,293.95
5,9,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,0,19,1516,1017.97
5,10,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,2,122,580,373.25
5,11,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,5,16,1251,863.93
5,12,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,2,152,354,229.47
5,13,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,2,11,267,168.89
5,14,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,5,156,975,621.38
5,15,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,0,9,957,633.92
5,16,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,5,172,762,477.26
5,17,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,5,10,759,541.61
5,18,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,5,176,671,385.99
5,19,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,5,8,634,404.11
5,20,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,4,184,289,165.1
5,21,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,0,5,173,87.92
5,22,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,0,186,140,67.75
5,23,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,6,0,191,109.76
5,24,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,6,190,174,102.23
5,25,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,0,-13,176,109.63
5,26,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,0,204,128,66.59
5,27,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,1,-39,51,24.56
5,28,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,1,10000000,36,18.5
5,29,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,2,4,-10000000,33,14.77
5,30,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,1,4,10000000,6,3.05
6,0,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,3,17,657,434.85
6,1,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,3,24,655,460.02
6,2,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,3,21,1626,1037.08
6,3,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,3,36,1046,664.77
6,4,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,2,28,2916,1831.87
6,5,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,4,36,2569,1223.43
6,6,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,4,32,3374,1175.97
6,7,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,4,60,2051,633.96
6,8,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,2,34,3106,942.42
6,9,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,4,78,2114,743.8
6,10,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,4,32,2529,849.69
6,11,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,0,92,1680,647.94
6,12,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,3,29,1095,346.89
6,13,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,3,84,933,246.9
6,14,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,5,39,926,301.9
6,15,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,5,108,948,277.19
6,16,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,6,33,1622,422.97
6,17,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,4,104,453,136.76
6,18,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,0,36,701,265.74
6,19,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,0,104,422,144.15
6,20,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,0,38,734,183.13
6,21,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,0,94,358,96.16
6,22,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,0,41,658,158.43
6,23,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,6,88,239,44.37
6,24,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,1,41,375,95.08
6,25,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,6,100,226,51.61
6,26,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,6,42,297,87.74
6,27,"Minimax(depth=5, heuristic=aggressive_heuristic)",MinimaxAI,5,aggressive_heuristic,2,5,78,151,50.09
6,28,"Minimax(depth=5, heuristic=balanced_heuristic)",MinimaxAI,5,balanced_heuristic,1,5,41,281,112.21
